rna_name	rna_id	rna_type	InternalLoopLabel	loopEnergy	label5p	energy5p	label3p	energy3p
bpRNA_CRW_4552	4552	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_1757	1757	16S	I7	3.0	S31	-5.8	S32	-7.95
bpRNA_CRW_1757	1757	16S	I8	2.1	S33	-9.1	S34	-5.85
bpRNA_CRW_1757	1757	16S	I16	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_1757	1757	16S	I18	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_17610	17610	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17610	17610	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17610	17610	16S	I18	3.0	S64	-15.25	S65	-1.75
bpRNA_CRW_2581	2581	16S	I1	2.1	S4	-0.22	S5	-8.65
bpRNA_CRW_2581	2581	16S	I5	3.7	S23	-5.05	S24	-8.05
bpRNA_CRW_2581	2581	16S	I14	0.2	S51	-2.05	S52	-7.5
bpRNA_CRW_2581	2581	16S	I16	3.0	S60	-17.8	S61	-1.75
bpRNA_CRW_2581	2581	16S	I17	0.8	S79	-13.75	S80	-3.3
bpRNA_CRW_2678	2678	16S	I2	2.1	S8	-0.22	S9	-8.65
bpRNA_CRW_2678	2678	16S	I6	3.7	S27	-5.05	S28	-8.05
bpRNA_CRW_2678	2678	16S	I15	0.2	S55	-2.05	S56	-7.5
bpRNA_CRW_2678	2678	16S	I17	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_2678	2678	16S	I18	0.8	S83	-13.75	S84	-3.3
bpRNA_CRW_17772	17772	16S	I7	3.7	S28	-5.05	S29	-7.95
bpRNA_CRW_17772	17772	16S	I8	2.1	S30	-5.4	S31	-2.77
bpRNA_CRW_1635	1635	16S	I4	3.7	S18	-5.05	S19	-8.05
bpRNA_CRW_1635	1635	16S	I14	0.2	S48	-2.05	S49	-7.5
bpRNA_CRW_1635	1635	16S	I16	3.0	S57	-17.8	S58	-1.75
bpRNA_CRW_1635	1635	16S	I17	0.8	S76	-8.95	S77	-3.3
bpRNA_CRW_4430	4430	16S	I5	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_4430	4430	16S	I14	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_4430	4430	16S	I16	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_8310	8310	16S	I5	3.0	S28	-6.6	S29	-8.05
bpRNA_CRW_8310	8310	16S	I6	2.1	S30	-7.8	S31	-8.65
bpRNA_CRW_8310	8310	16S	I17	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_12577	12577	16S	I4	3.0	S19	-5.7	S20	-8.05
bpRNA_CRW_12577	12577	16S	I5	2.1	S21	-6.25	S22	-5.3
bpRNA_CRW_12577	12577	16S	I14	2.9	S42	-11.0	S43	-4.35
bpRNA_CRW_11458	11458	16S	I8	2.1	S32	-6.25	S33	-5.65
bpRNA_CRW_11458	11458	16S	I17	2.9	S53	-11.0	S54	-4.35
bpRNA_CRW_6391	6391	16S	I1	2.8	S1	-6.55	S2	-5.85
bpRNA_CRW_6068	6068	16S	I6	3.0	S17	-15.85	S18	-1.75
bpRNA_CRW_20508	20508	16S	I2	3.0	S11	-5.7	S12	-5.85
bpRNA_CRW_20508	20508	16S	I3	1.4	S13	-5.5	S14	-4.45
bpRNA_CRW_20508	20508	16S	I16	2.2	S65	-7.4	S66	-1.05
bpRNA_CRW_20508	20508	16S	I18	1.7	S70	-3.6	S71	-2.97
bpRNA_CRW_3194	3194	16S	I4	3.7	S18	-5.05	S19	-8.05
bpRNA_CRW_3194	3194	16S	I14	0.2	S47	-2.05	S48	-7.5
bpRNA_CRW_3194	3194	16S	I16	3.0	S56	-17.8	S57	-1.75
bpRNA_CRW_3194	3194	16S	I17	0.8	S75	-8.95	S76	-3.3
bpRNA_CRW_13000	13000	16S	I7	3.0	S30	-5.7	S31	-5.95
bpRNA_CRW_13000	13000	16S	I8	2.1	S32	-6.25	S33	-5.65
bpRNA_CRW_13000	13000	16S	I17	2.9	S53	-11.0	S54	-4.35
bpRNA_CRW_13000	13000	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_5147	5147	16S	I4	3.7	S22	-5.25	S23	-8.05
bpRNA_CRW_5147	5147	16S	I5	2.8	S24	-6.55	S25	-5.85
bpRNA_CRW_5147	5147	16S	I15	3.0	S59	-17.8	S60	-1.75
bpRNA_CRW_5147	5147	16S	I26	2.5	S97	-7.15	S98	-3.3
bpRNA_CRW_9667	9667	16S	I4	3.0	S19	-5.7	S20	-5.95
bpRNA_CRW_9667	9667	16S	I5	2.1	S21	-6.25	S22	-5.65
bpRNA_CRW_9667	9667	16S	I14	2.9	S42	-11.0	S43	-4.35
bpRNA_CRW_9667	9667	16S	I17	3.0	S56	-17.8	S57	-1.75
bpRNA_CRW_7932	7932	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_7932	7932	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_7932	7932	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_11875	11875	16S	I5	3.0	S28	-5.7	S29	-5.95
bpRNA_CRW_11875	11875	16S	I6	2.1	S30	-6.55	S31	-3.75
bpRNA_CRW_11875	11875	16S	I15	2.9	S51	-12.5	S52	-4.35
bpRNA_CRW_11875	11875	16S	I16	0.2	S56	-2.05	S57	-7.5
bpRNA_CRW_11875	11875	16S	I18	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_13195	13195	16S	I7	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_13195	13195	16S	I8	2.1	S31	-6.25	S32	-3.75
bpRNA_CRW_13195	13195	16S	I17	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_13195	13195	16S	I18	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_13195	13195	16S	I20	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_4988	4988	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_4988	4988	16S	I6	2.8	S30	-6.55	S31	-3.85
bpRNA_CRW_4988	4988	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_1874	1874	16S	I5	3.7	S23	-5.05	S24	-8.05
bpRNA_CRW_1874	1874	16S	I15	0.2	S52	-2.05	S53	-7.5
bpRNA_CRW_1874	1874	16S	I17	3.0	S61	-17.8	S62	-1.75
bpRNA_CRW_1874	1874	16S	I18	0.8	S80	-10.85	S81	-3.3
bpRNA_CRW_15146	15146	16S	I6	3.0	S28	-5.7	S29	-5.95
bpRNA_CRW_15146	15146	16S	I7	2.1	S30	-6.25	S31	-3.75
bpRNA_CRW_320	320	16S	I5	3.7	S28	-5.05	S29	-8.05
bpRNA_CRW_320	320	16S	I14	0.2	S56	-2.05	S57	-7.5
bpRNA_CRW_320	320	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_320	320	16S	I17	0.8	S84	-15.25	S85	-3.3
bpRNA_CRW_3001	3001	16S	I1	3.7	S4	-5.05	S5	-8.05
bpRNA_CRW_3001	3001	16S	I11	0.2	S33	-2.05	S34	-7.5
bpRNA_CRW_6204	6204	16S	I5	3.7	S25	-5.25	S26	-8.05
bpRNA_CRW_6204	6204	16S	I6	2.8	S27	-6.55	S28	-5.85
bpRNA_CRW_10343	10343	16S	I7	3.0	S31	-5.7	S32	-5.95
bpRNA_CRW_10343	10343	16S	I8	2.1	S33	-6.25	S34	-5.65
bpRNA_CRW_10343	10343	16S	I17	2.9	S54	-11.0	S55	-4.35
bpRNA_CRW_10343	10343	16S	I20	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_2576	2576	16S	I1	2.1	S4	-0.22	S5	-8.65
bpRNA_CRW_2576	2576	16S	I5	3.7	S23	-5.05	S24	-8.05
bpRNA_CRW_2576	2576	16S	I14	0.2	S51	-2.05	S52	-7.5
bpRNA_CRW_2576	2576	16S	I16	3.0	S60	-17.8	S61	-1.75
bpRNA_CRW_2576	2576	16S	I17	0.8	S79	-10.85	S80	-3.3
bpRNA_CRW_14431	14431	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14431	14431	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14431	14431	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_14431	14431	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_11634	11634	16S	I4	3.0	S19	-5.7	S20	-5.95
bpRNA_CRW_11634	11634	16S	I5	2.1	S21	-6.55	S22	-3.75
bpRNA_CRW_11634	11634	16S	I14	2.9	S42	-12.5	S43	-4.35
bpRNA_CRW_11634	11634	16S	I15	0.2	S47	-2.05	S48	-7.5
bpRNA_CRW_9826	9826	16S	I1	2.1	S2	-6.55	S3	-3.75
bpRNA_CRW_8285	8285	16S	I2	3.0	S14	-6.6	S15	-8.05
bpRNA_CRW_8285	8285	16S	I3	2.1	S16	-7.8	S17	-8.65
bpRNA_CRW_1459	1459	16S	I2	1.3	S10	-0.22	S11	-7.6
bpRNA_CRW_1459	1459	16S	I6	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_1459	1459	16S	I15	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_1459	1459	16S	I17	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_1459	1459	16S	I18	0.8	S85	-13.75	S86	-3.3
bpRNA_CRW_9944	9944	16S	I7	3.0	S30	-5.7	S31	-7.95
bpRNA_CRW_9944	9944	16S	I8	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_9944	9944	16S	I18	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_9944	9944	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_9944	9944	16S	I24	1.8	S93	-4.5	S94	-2.97
bpRNA_CRW_7611	7611	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_7611	7611	16S	I6	2.1	S30	-6.55	S31	-7.3
bpRNA_CRW_7611	7611	16S	I16	3.0	S65	-16.3	S66	-1.75
bpRNA_CRW_11756	11756	16S	I7	3.0	S30	-5.7	S31	-5.95
bpRNA_CRW_11756	11756	16S	I8	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_11756	11756	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_14553	14553	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14553	14553	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14553	14553	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_14553	14553	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_2414	2414	16S	I2	2.1	S9	-0.22	S10	-7.0
bpRNA_CRW_2414	2414	16S	I6	3.7	S28	-5.05	S29	-8.05
bpRNA_CRW_2414	2414	16S	I15	0.2	S56	-2.05	S57	-7.5
bpRNA_CRW_2414	2414	16S	I17	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_2414	2414	16S	I18	0.8	S84	-10.85	S85	-3.3
bpRNA_CRW_12679	12679	16S	I5	3.0	S20	-5.7	S21	-8.05
bpRNA_CRW_12679	12679	16S	I6	2.1	S22	-6.25	S23	-5.3
bpRNA_CRW_12679	12679	16S	I15	2.9	S42	-11.0	S43	-4.35
bpRNA_CRW_17785	17785	16S	I6	3.7	S30	-4.95	S31	-8.05
bpRNA_CRW_17785	17785	16S	I7	2.1	S32	-6.55	S33	-5.3
bpRNA_CRW_17785	17785	16S	I11	3.5	S47	-13.0	S48	-14.05
bpRNA_CRW_17785	17785	16S	I15	0.2	S58	-2.05	S59	-9.0
bpRNA_CRW_17785	17785	16S	I17	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_17785	17785	16S	I18	1.0	S87	-11.25	S88	-3.3
bpRNA_CRW_17785	17785	16S	I21	0.2	S93	-2.97	S94	-6.7
bpRNA_CRW_12580	12580	16S	I4	3.0	S18	-5.7	S19	-8.05
bpRNA_CRW_12580	12580	16S	I5	2.1	S20	-6.25	S21	-5.3
bpRNA_CRW_12580	12580	16S	I14	2.9	S41	-11.0	S42	-4.35
bpRNA_CRW_5249	5249	16S	I4	3.7	S22	-5.25	S23	-8.05
bpRNA_CRW_5249	5249	16S	I5	2.8	S24	-6.55	S25	-5.85
bpRNA_CRW_5249	5249	16S	I15	3.0	S59	-17.8	S60	-1.75
bpRNA_CRW_9690	9690	16S	I6	3.0	S21	-5.7	S22	-8.05
bpRNA_CRW_9690	9690	16S	I7	2.1	S23	-6.25	S24	-5.3
bpRNA_CRW_2839	2839	16S	I5	3.7	S33	-5.05	S34	-8.05
bpRNA_CRW_2839	2839	16S	I15	0.2	S62	-2.05	S63	-7.5
bpRNA_CRW_2839	2839	16S	I17	3.0	S71	-17.8	S72	-1.75
bpRNA_CRW_2839	2839	16S	I19	0.8	S91	-10.95	S92	-3.3
bpRNA_CRW_11882	11882	16S	I4	3.0	S17	-5.7	S18	-5.95
bpRNA_CRW_11882	11882	16S	I5	2.1	S19	-6.25	S20	-5.65
bpRNA_CRW_11882	11882	16S	I12	2.9	S34	-11.0	S35	-4.35
bpRNA_CRW_10221	10221	16S	I6	3.7	S27	-4.95	S28	-5.95
bpRNA_CRW_10221	10221	16S	I7	1.4	S29	-7.9	S30	-7.3
bpRNA_CRW_6366	6366	16S	I5	3.7	S26	-5.25	S27	-8.05
bpRNA_CRW_6366	6366	16S	I6	2.8	S28	-6.55	S29	-5.85
bpRNA_CRW_6366	6366	16S	I16	3.0	S63	-17.8	S64	-1.75
bpRNA_CRW_6366	6366	16S	I25	2.5	S99	-7.15	S100	-3.3
bpRNA_CRW_20606	20606	16S	I2	3.0	S12	-5.7	S13	-5.85
bpRNA_CRW_20606	20606	16S	I3	2.1	S14	-5.5	S15	-2.77
bpRNA_CRW_20606	20606	16S	I6	1.5	S29	-9.2	S30	-3.3
bpRNA_CRW_3163	3163	16S	I2	3.7	S10	-5.05	S11	-8.05
bpRNA_CRW_3163	3163	16S	I3	2.1	S12	-6.9	S13	-5.85
bpRNA_CRW_3163	3163	16S	I11	0.2	S40	-2.05	S41	-7.5
bpRNA_CRW_242	242	16S	I5	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_242	242	16S	I15	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_242	242	16S	I17	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_242	242	16S	I18	0.8	S87	-9.05	S88	-3.3
bpRNA_CRW_15024	15024	16S	I1	3.0	S2	-5.7	S3	-7.95
bpRNA_CRW_15024	15024	16S	I2	2.1	S4	-6.55	S5	-3.75
bpRNA_CRW_1916	1916	16S	I1	1.3	S3	-0.22	S4	-7.6
bpRNA_CRW_1916	1916	16S	I5	3.7	S22	-5.05	S23	-8.05
bpRNA_CRW_1916	1916	16S	I14	0.2	S50	-2.05	S51	-7.5
bpRNA_CRW_1916	1916	16S	I16	3.0	S59	-17.8	S60	-1.75
bpRNA_CRW_1916	1916	16S	I17	0.8	S78	-15.25	S79	-3.3
bpRNA_CRW_8123	8123	16S	I5	3.7	S21	-5.25	S22	-8.05
bpRNA_CRW_8123	8123	16S	I6	2.8	S23	-6.55	S24	-5.85
bpRNA_CRW_4603	4603	16S	I5	3.7	S25	-5.25	S26	-8.05
bpRNA_CRW_4603	4603	16S	I6	2.8	S27	-6.55	S28	-5.85
bpRNA_CRW_4603	4603	16S	I16	3.0	S62	-16.3	S63	-1.75
bpRNA_CRW_12744	12744	16S	I7	3.0	S30	-5.7	S31	-8.05
bpRNA_CRW_12744	12744	16S	I8	2.1	S32	-6.25	S33	-5.3
bpRNA_CRW_12744	12744	16S	I18	2.9	S58	-10.85	S59	-4.35
bpRNA_CRW_17541	17541	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17541	17541	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17541	17541	16S	I18	3.0	S64	-15.25	S65	-1.75
bpRNA_CRW_1406	1406	16S	I5	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_1406	1406	16S	I15	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_1406	1406	16S	I17	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_1406	1406	16S	I18	0.8	S87	-10.95	S88	-3.3
bpRNA_CRW_9879	9879	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_9879	9879	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_9879	9879	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_9879	9879	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_14797	14797	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14797	14797	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14797	14797	16S	I17	2.9	S52	-11.0	S53	-1.75
bpRNA_CRW_14797	14797	16S	I20	3.0	S66	-15.7	S67	-0.5
bpRNA_CRW_2529	2529	16S	I2	1.3	S11	-0.22	S12	-3.3
bpRNA_CRW_2529	2529	16S	I7	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_2529	2529	16S	I16	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_2529	2529	16S	I18	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_2529	2529	16S	I19	0.8	S87	-15.25	S88	-3.3
bpRNA_CRW_11592	11592	16S	I7	3.0	S30	-5.7	S31	-5.95
bpRNA_CRW_11592	11592	16S	I8	2.1	S32	-6.25	S33	-5.65
bpRNA_CRW_15119	15119	16S	I5	2.9	S15	-9.95	S16	-4.35
bpRNA_CRW_15119	15119	16S	I6	0.2	S20	-2.05	S21	-7.5
bpRNA_CRW_15119	15119	16S	I8	3.0	S29	-17.8	S30	-1.75
bpRNA_CRW_12890	12890	16S	I4	3.0	S23	-5.7	S24	-5.95
bpRNA_CRW_12890	12890	16S	I5	2.1	S25	-6.55	S26	-3.75
bpRNA_CRW_12890	12890	16S	I14	2.9	S46	-12.5	S47	-4.35
bpRNA_CRW_12890	12890	16S	I15	0.2	S51	-2.05	S52	-7.5
bpRNA_CRW_12890	12890	16S	I17	3.0	S60	-17.8	S61	-1.75
bpRNA_CRW_12890	12890	16S	I23	2.5	S91	-5.35	S92	-3.3
bpRNA_CRW_13233	13233	16S	I1	2.1	S1	-6.25	S2	-5.65
bpRNA_CRW_13233	13233	16S	I10	2.9	S22	-11.0	S23	-4.35
bpRNA_CRW_9454	9454	16S	I6	3.0	S28	-5.7	S29	-5.95
bpRNA_CRW_9454	9454	16S	I7	2.1	S30	-6.25	S31	-5.65
bpRNA_CRW_9454	9454	16S	I16	2.9	S51	-11.0	S52	-4.35
bpRNA_CRW_9454	9454	16S	I19	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_5374	5374	16S	I5	3.7	S27	-5.25	S28	-8.05
bpRNA_CRW_5374	5374	16S	I6	2.8	S29	-6.55	S30	-5.85
bpRNA_CRW_5374	5374	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_97	97	16S	I4	3.7	S18	-5.05	S19	-8.05
bpRNA_CRW_14843	14843	16S	I7	3.0	S27	-5.7	S28	-8.05
bpRNA_CRW_14843	14843	16S	I8	2.1	S29	-6.25	S30	-5.3
bpRNA_CRW_14843	14843	16S	I17	2.9	S50	-11.0	S51	-4.35
bpRNA_CRW_14843	14843	16S	I20	3.0	S64	-15.7	S65	-1.75
bpRNA_CRW_2904	2904	16S	I6	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_2904	2904	16S	I15	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_2904	2904	16S	I17	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_2904	2904	16S	I18	0.8	S88	-10.65	S89	-3.3
bpRNA_CRW_1949	1949	16S	I3	2.1	S11	-0.22	S12	-2.05
bpRNA_CRW_1949	1949	16S	I8	3.7	S32	-5.05	S33	-8.05
bpRNA_CRW_1949	1949	16S	I17	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_1949	1949	16S	I19	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_1949	1949	16S	I20	0.8	S88	-10.85	S89	-3.3
bpRNA_CRW_10187	10187	16S	I7	3.0	S30	-5.7	S31	-7.95
bpRNA_CRW_10187	10187	16S	I8	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_10187	10187	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_15382	15382	16S	I7	3.7	S29	-4.95	S30	-5.95
bpRNA_CRW_15382	15382	16S	I8	1.4	S31	-7.9	S32	-3.75
bpRNA_CRW_15382	15382	16S	I17	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_15382	15382	16S	I20	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_15382	15382	16S	I31	2.3	S103	-8.7	S104	-3.3
bpRNA_CRW_20659	20659	16S	I5	3.7	S31	-4.05	S32	-5.95
bpRNA_CRW_20659	20659	16S	I21	1.8	S93	-4.5	S94	-2.97
bpRNA_CRW_20659	20659	16S	I30	2.5	S106	-6.35	S107	-3.3
bpRNA_CRW_6339	6339	16S	I4	3.7	S18	-5.25	S19	-7.95
bpRNA_CRW_6339	6339	16S	I5	2.8	S20	-6.55	S21	-5.85
bpRNA_CRW_2866	2866	16S	I6	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_2866	2866	16S	I7	2.1	S32	-6.9	S33	-5.85
bpRNA_CRW_2866	2866	16S	I15	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_2866	2866	16S	I18	0.8	S87	-9.55	S88	-3.3
bpRNA_CRW_14921	14921	16S	I4	3.0	S25	-5.7	S26	-5.95
bpRNA_CRW_14921	14921	16S	I5	2.1	S27	-6.55	S28	-3.75
bpRNA_CRW_14921	14921	16S	I14	2.9	S48	-12.5	S49	-4.35
bpRNA_CRW_14921	14921	16S	I15	0.2	S53	-2.05	S54	-7.5
bpRNA_CRW_14921	14921	16S	I17	3.0	S62	-17.8	S63	-1.75
bpRNA_CRW_9536	9536	16S	I7	3.0	S28	-5.7	S29	-5.95
bpRNA_CRW_9536	9536	16S	I8	1.4	S30	-7.9	S31	-5.3
bpRNA_CRW_5216	5216	16S	I4	3.7	S22	-5.25	S23	-8.05
bpRNA_CRW_5216	5216	16S	I5	2.8	S24	-6.55	S25	-5.85
bpRNA_CRW_5216	5216	16S	I15	3.0	S59	-17.8	S60	-1.75
bpRNA_CRW_13351	13351	16S	I1	3.0	S2	-5.7	S3	-5.95
bpRNA_CRW_13351	13351	16S	I2	1.4	S4	-7.9	S5	-5.3
bpRNA_CRW_13351	13351	16S	I11	2.9	S25	-12.5	S26	-4.35
bpRNA_CRW_1564	1564	16S	I5	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_1564	1564	16S	I15	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_1564	1564	16S	I17	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_1564	1564	16S	I18	0.8	S88	-8.95	S89	-3.3
bpRNA_CRW_4498	4498	16S	I5	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_4498	4498	16S	I15	0.2	S61	-2.05	S62	-7.5
bpRNA_CRW_4498	4498	16S	I17	3.0	S70	-17.8	S71	-1.75
bpRNA_CRW_4498	4498	16S	I18	0.8	S89	-8.95	S90	-3.3
bpRNA_CRW_17423	17423	16S	I5	3.0	S24	-4.3	S25	-7.95
bpRNA_CRW_17423	17423	16S	I6	1.4	S26	-7.9	S27	-7.3
bpRNA_CRW_17423	17423	16S	I13	2.9	S47	-12.8	S48	-4.35
bpRNA_CRW_17423	17423	16S	I16	3.0	S61	-17.8	S62	-1.75
bpRNA_CRW_17423	17423	16S	I18	1.2	S82	-11.15	S83	-3.3
bpRNA_CRW_17423	17423	16S	I21	0.2	S88	-2.97	S89	-5.25
bpRNA_CRW_12626	12626	16S	I6	3.0	S21	-5.7	S22	-5.25
bpRNA_CRW_12626	12626	16S	I7	2.1	S23	-6.25	S24	-5.3
bpRNA_CRW_8041	8041	16S	I5	3.7	S27	-5.25	S28	-8.05
bpRNA_CRW_8041	8041	16S	I6	2.8	S29	-6.55	S30	-5.85
bpRNA_CRW_8041	8041	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_4761	4761	16S	I1	3.0	S3	-16.3	S4	-1.75
bpRNA_CRW_11709	11709	16S	I7	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_11709	11709	16S	I8	2.1	S31	-6.25	S32	-5.65
bpRNA_CRW_11709	11709	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_11709	11709	16S	I20	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_13504	13504	16S	I7	3.0	S28	-5.7	S29	-7.95
bpRNA_CRW_13504	13504	16S	I8	2.1	S30	-6.55	S31	-3.75
bpRNA_CRW_5443	5443	16S	I5	3.7	S25	-5.25	S26	-8.05
bpRNA_CRW_5443	5443	16S	I6	2.8	S27	-6.55	S28	-5.85
bpRNA_CRW_5443	5443	16S	I16	3.0	S62	-17.8	S63	-1.75
bpRNA_CRW_5443	5443	16S	I25	2.5	S98	-7.15	S99	-3.3
bpRNA_CRW_9363	9363	16S	I7	3.0	S30	-5.7	S31	-8.05
bpRNA_CRW_9363	9363	16S	I8	2.1	S32	-6.25	S33	-5.65
bpRNA_CRW_9363	9363	16S	I17	2.9	S53	-11.0	S54	-4.35
bpRNA_CRW_9363	9363	16S	I20	3.0	S67	-15.7	S68	-1.75
bpRNA_CRW_448	448	16S	I5	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_448	448	16S	I14	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_448	448	16S	I16	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_448	448	16S	I17	0.8	S85	-15.25	S86	-3.3
bpRNA_CRW_6695	6695	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_6695	6695	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_6695	6695	16S	I16	3.0	S66	-15.1	S67	-1.75
bpRNA_CRW_6695	6695	16S	I20	0.9	S94	-2.97	S95	-3.6
bpRNA_CRW_3769	3769	16S	I5	3.0	S29	-5.8	S30	-8.05
bpRNA_CRW_3769	3769	16S	I15	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_3769	3769	16S	I17	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_3769	3769	16S	I18	0.8	S87	-11.85	S88	-3.3
bpRNA_CRW_3490	3490	16S	I1	2.1	S5	-0.22	S6	-8.65
bpRNA_CRW_3490	3490	16S	I5	3.7	S24	-5.05	S25	-8.05
bpRNA_CRW_3490	3490	16S	I14	0.2	S52	-2.05	S53	-7.5
bpRNA_CRW_3490	3490	16S	I16	3.0	S61	-17.8	S62	-1.75
bpRNA_CRW_3490	3490	16S	I17	0.8	S80	-10.85	S81	-3.3
bpRNA_CRW_14359	14359	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14359	14359	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14359	14359	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_14359	14359	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_13929	13929	16S	I6	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_13929	13929	16S	I7	2.1	S31	-6.25	S32	-5.65
bpRNA_CRW_13929	13929	16S	I16	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_13929	13929	16S	I19	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_17276	17276	16S	I6	3.7	S30	-5.05	S31	-8.05
